CustomerID,Recency,Quantity,UnitPrice,TotalPrice,ItemsInCart,CouponUsed,OrderCompleted,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,Cluster
C27072,16,3,154.37,463.11,4,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,5
C15257,102,4,145.05,580.2,6,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,5
C91486,681,4,67.08,268.32,8,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
C17389,233,1,522.08,522.08,5,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,8
C18820,750,5,514.6,2573.0,10,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,7
C61849,203,4,577.82,2311.28,9,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7
C84041,141,2,500.8,1001.6,3,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,5
C55757,660,2,461.13,922.26,4,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,4
C18187,225,1,605.28,605.28,3,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
C42306,434,3,204.27,612.8100000000001,4,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3
C51024,699,1,489.8,489.8,4,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,8
C40140,496,5,72.64,363.2,7,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3
C72596,172,2,385.16,770.32,7,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,4
C91805,750,3,606.41,1819.23,7,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,6
C40538,218,2,211.82,423.64,4,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,6
C60329,431,5,495.35,2476.75,5,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,6
C28740,732,3,556.99,1670.97,4,1,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,1
C87051,767,1,72.31,72.31,1,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,4
C12479,638,5,24.82,124.1,10,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,8
C35852,483,4,26.04,104.16,5,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,2
C26223,270,1,657.07,657.07,4,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
C99214,9,3,32.62,97.85999999999999,6,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,7
C49605,417,2,228.91,457.82,4,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,8
C85018,237,3,274.75,824.25,3,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
C96434,31,4,634.05,2536.2,6,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4
C32956,342,5,543.16,2715.8,6,1,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0
C41137,155,3,449.13,1347.39,5,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
C60361,380,5,389.62,1948.1,7,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,6
C36688,802,1,305.17,305.17,3,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,6
C51811,760,3,445.12,1335.36,8,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1
C62405,194,2,230.36,460.72,4,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,0
C77363,480,1,96.81,96.81,3,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,3
C97218,116,5,460.14,2300.7,10,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,8
C43919,257,3,601.6,1804.8,7,1,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,2
C57093,509,3,184.47,553.41,4,0,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,2
C50565,301,1,411.34,411.34,5,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,2
C38845,350,1,532.89,532.89,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
C84834,461,3,136.34,409.02,8,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2
C37455,618,5,476.01,2380.05,7,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7
C27078,241,5,236.38,1181.9,7,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,6
C91941,746,3,396.0,1188.0,4,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,4
C25967,532,5,341.96,1709.8,6,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,7
C22123,646,1,672.89,672.89,1,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2
C45671,487,2,657.48,1314.96,5,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2
C53334,695,3,498.68,1496.04,4,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1
C18717,828,5,558.63,2793.15,8,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4
C50137,725,3,19.73,59.19,3,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,3
C51481,739,5,248.84,1244.2,10,0,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,8
C99128,304,3,46.11,138.33,5,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1
C67260,791,5,678.16,3390.8,7,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,7
C79533,447,5,601.72,3008.6,5,1,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
C66906,432,2,259.32,518.64,2,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,5
C12818,566,3,63.68,191.04,6,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
C60384,635,4,371.07,1484.28,7,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
C92294,275,4,306.35,1225.4,7,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
C66840,625,4,578.27,2313.08,9,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,7
C22534,893,1,529.19,529.19,5,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
C46509,490,2,587.49,1174.98,6,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1
C71680,366,4,567.57,2270.28,9,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,4
C15063,428,5,85.22,426.1,7,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
C77122,309,1,438.37,438.37,4,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
C86524,594,2,366.23,732.46,2,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1
C82990,911,2,150.05,300.1,4,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
C98761,613,4,498.51,1994.04,4,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1
C54409,68,3,339.39,1018.17,7,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,6
C89674,164,2,575.83,1151.66,3,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,5
C45899,556,2,642.98,1285.96,7,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,8
C74499,775,2,372.23,744.46,7,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,7
C81192,231,3,646.34,1939.02,5,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
C71473,391,5,341.84,1709.2,8,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
C59338,492,3,690.3,2070.9,6,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,4
C62661,750,3,382.37,1147.11,8,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,2
C22101,840,2,132.6,265.2,4,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
C51404,530,2,189.06,378.12,7,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,8
C19384,555,4,87.79,351.16,6,1,0,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
C86864,74,2,46.36,92.72,4,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,4
C24301,248,2,642.04,1284.08,4,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,5
C43842,255,2,651.57,1303.14,7,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1
C63657,123,3,424.89,1274.67,6,1,0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2
C98332,885,3,438.89,1316.67,3,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
C59774,442,1,72.6,72.6,6,1,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,8
C14847,194,4,194.75,779.0,5,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
C83653,791,4,231.26,925.04,6,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,2
C35711,304,4,327.12,1308.48,4,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,8
C10477,790,1,466.42,466.42,5,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
C61257,361,2,253.67,507.34,3,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,8
C60547,877,1,257.0,257.0,5,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,6
C14576,439,4,539.2,2156.8,8,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,6
C49282,747,5,50.74,253.7,7,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1
C14017,784,2,624.16,1248.32,2,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,3
C46504,861,2,372.92,745.84,7,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,7
C56928,539,4,358.75,1435.0,9,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,7
C97749,329,3,342.02,1026.06,5,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,6
C90431,8,2,422.34,844.68,4,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
C56722,89,5,22.07,110.35,7,1,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,2
C40863,219,3,163.13,489.39,5,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1
C40798,880,3,360.66,1081.98,5,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,2
C16702,674,3,463.39,1390.17,3,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,8
C38262,518,1,155.27,155.27,6,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,2
C50274,709,3,509.42,1528.26,5,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,8
C91591,44,4,652.48,2609.92,5,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,6
C96583,282,4,34.84,139.36,8,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,4
C64579,144,1,234.37,234.37,5,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,6
C41903,631,3,53.6,160.8,4,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,6
C19742,657,1,332.09,332.09,5,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2
C20077,482,4,593.22,2372.88,8,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,8
C13186,672,2,444.84,889.68,7,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,2
C29318,354,1,24.48,24.48,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,8
C36137,219,3,239.08,717.24,8,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
C25534,890,5,196.84,984.2,5,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,7
C62070,111,1,176.58,176.58,4,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,8
C92049,638,4,666.52,2666.08,8,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,4
C52604,220,5,101.3,506.5,7,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,4
C22429,730,4,151.2,604.8,9,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
C27430,147,5,94.85,474.25,6,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,4
C44366,909,2,388.22,776.44,2,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5
C36813,596,3,614.15,1842.45,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
C40201,279,2,92.91,185.82,3,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
C75456,373,3,92.22,276.66,5,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,5
C33315,387,3,562.55,1687.65,6,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,4
C89336,832,1,92.79,92.79,3,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6
C96034,759,4,30.27,121.08,9,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,7
C50114,93,2,49.08,98.16,7,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,8
C85330,121,5,228.09,1140.45,9,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,6
C31761,242,4,650.04,2600.16,6,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1
C25268,119,1,665.11,665.11,3,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4
C17132,206,1,386.03,386.03,4,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,6
C48790,344,5,21.54,107.7,10,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
C61070,362,2,475.78,951.56,2,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,2
C56969,539,2,68.4,136.8,7,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,2
C65056,10,4,532.49,2129.96,6,1,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,2
C84888,802,1,51.73,51.73,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0
C68266,340,3,653.63,1960.89,7,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,7
C84115,383,3,454.29,1362.87,4,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
C50087,624,3,122.11,366.33,4,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,5
C16790,815,4,64.74,258.96,8,1,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0
C46920,527,2,681.06,1362.12,3,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0
C12740,649,5,128.95,644.75,10,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,6
C46557,470,2,118.59,237.18,2,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,5
C58156,228,1,95.1,95.1,1,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,4
C14455,570,3,54.95,164.85,8,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6
C63150,256,3,136.97,410.91,4,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,4
C95269,842,2,194.85,389.7,5,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1
C18105,249,4,583.02,2332.08,4,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,7
C29063,275,5,95.75,478.75,8,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
C10154,337,4,325.76,1303.04,8,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,6
C36997,662,4,186.41,745.64,6,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3
C77357,129,1,474.6,474.6,4,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,5
C71310,389,5,584.46,2922.3,8,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,4
C80987,116,1,132.05,132.05,2,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,5
C90757,575,4,494.84,1979.36,8,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2
C51898,525,4,224.61,898.44,6,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,4
C94508,368,4,44.07,176.28,6,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,8
C59441,508,5,418.53,2092.65,6,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,8
C91029,545,4,532.87,2131.48,9,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3
C96261,27,2,485.37,970.74,5,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,3
C35123,383,4,386.73,1546.92,4,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,7
C10892,346,2,377.47,754.94,7,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,6
C99683,159,5,332.64,1663.2,10,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,7
C41974,213,3,699.93,2099.79,7,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
C23978,274,1,576.35,576.35,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,8
C10642,384,2,461.37,922.74,5,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5
C73813,852,4,111.3,445.2,7,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,4
C32183,127,3,661.89,1985.67,6,1,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,6
C54277,111,2,259.58,519.16,7,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5
C56553,351,3,70.81,212.43,8,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,2
C17551,79,1,518.39,518.39,4,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
C14737,899,4,145.41,581.64,7,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,2
C35168,889,2,599.86,1199.72,7,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2
C82217,271,4,429.37,1717.48,8,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7
C42270,433,2,241.49,482.98,7,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,3
C48846,31,2,452.05,904.1,3,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,4
C54160,749,3,336.71,1010.13,4,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,6
C14080,369,1,283.69,283.69,6,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,3
C81074,495,1,157.72,157.72,2,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,5
C69021,828,3,624.84,1874.52,8,1,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,2
C96283,708,3,308.01,924.03,3,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,6
C96636,133,1,39.56,39.56,5,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,6
C37235,760,4,37.76,151.04,7,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,7
C12444,287,3,76.96,230.88,8,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,3
C79142,817,1,569.96,569.96,4,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,5
C35983,478,5,627.43,3137.15,10,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
C36150,634,2,534.91,1069.82,5,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
C91454,891,2,278.88,557.76,3,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,4
C19368,74,2,323.22,646.44,7,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,5
C35987,666,5,653.46,3267.3,9,1,0,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2
C13366,726,4,678.55,2714.2,5,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7
C72166,506,1,314.38,314.38,6,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,6
C20357,384,3,692.44,2077.32,8,1,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,3
C33802,338,1,604.87,604.87,4,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,5
C99205,3,2,512.33,1024.66,7,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
C29701,77,3,20.54,61.62,3,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
C73941,850,2,625.22,1250.44,5,0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,3
C69168,680,1,21.19,21.19,5,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
C66116,102,5,64.49,322.45,7,0,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,1
C85059,795,4,246.85,987.4,8,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
C18076,578,3,588.74,1766.22,8,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,3
C41284,457,4,184.48,737.92,4,1,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0
C43524,538,5,524.26,2621.3,5,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,7
C58063,324,2,493.63,987.26,6,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,8
